time,open,high,low,close,tick_volume,spread,real_volume,collect_time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,returns,volatility_20
2026-04-29 06:00:00,4593.65,4603.36,4592.2,4595.45,12769.0,4,0.0,2026-05-30 03:38:13.414142,,,,,4595.45,4595.45,4595.45,,0.0,0.0,0.0,,,,,
2026-04-29 07:00:00,4595.46,4605.61,4595.28,4604.76,9953.0,4,0.0,2026-05-30 03:38:13.414142,,,,,4598.553333333333,4597.142727272727,4596.336666666666,,0.7426780626774416,0.1485356125354883,0.5941424501419533,,,,0.0020259169395815,
2026-04-29 08:00:00,4604.78,4607.73,4590.83,4591.1,13522.0,4,0.0,2026-05-30 03:38:13.414142,,,,,4596.068888888889,4596.044049586776,4595.837936507936,,0.2263981623527797,0.1641081224989466,0.0622900398538331,,,,-0.0029664955393983,
2026-04-29 09:00:00,4591.1,4598.68,4580.99,4584.51,18284.0,4,0.0,2026-05-30 03:38:13.414142,,,,,4592.215925925926,4593.946949661908,4594.759085411943,,-0.7063726787846463,-0.0099880377577719,-0.6963846410268744,,,,-0.0014353858552417,
2026-04-29 10:00:00,4584.51,4588.91,4567.29,4567.83,20484.0,4,0.0,2026-05-30 03:38:13.414142,4588.7300000000005,,,,4584.087283950617,4589.198413359743,4592.194410610805,,-2.7597245038487017,-0.5599353309759579,-2.199789172872744,,,,-0.0036383386665096,
2026-04-29 11:00:00,4567.99,4576.73,4557.19,4573.13,20577.0,4,0.0,2026-05-30 03:38:13.414142,4584.2660000000005,,,,4580.434855967078,4586.276883657971,4590.3787524573945,,-3.914234059054252,-1.230795076591617,-2.683438982462635,,,,0.0011602883644969,
2026-04-29 12:00:00,4573.13,4580.86,4551.51,4555.67,19224.0,4,0.0,2026-05-30 03:38:13.414142,4574.448,,,,4572.179903978053,4580.711995720158,4587.073156985261,,-6.166978194225521,-2.218031700118398,-3.948946494107124,,,,-0.0038179540052436,
2026-04-29 13:00:00,4555.67,4576.6,4555.02,4569.81,16770.0,4,0.0,2026-05-30 03:38:13.414142,4570.1900000000005,,,,4571.3899359853685,4578.729814680129,4585.429046796189,,-6.733692508742024,-3.121163861843123,-3.612528646898901,,,,0.0031038244648977,
2026-04-29 14:00:00,4569.83,4571.99,4559.3,4561.55,17101.0,4,0.0,2026-05-30 03:38:13.414142,4565.598,,,,4568.10995732358,4575.606212011014,4583.154851863219,,-7.759879592666039,-4.048907008007706,-3.710972584658333,,,,-0.0018075149732702,
2026-04-29 15:00:00,4561.55,4569.11,4541.9,4544.91,20960.0,4,0.0,2026-05-30 03:38:13.414142,4561.014,4574.872,,,4560.37663821572,4570.025082554465,4579.512485019103,,-9.802848053373054,-5.199695217080777,-4.603152836292278,,,,-0.0036478828468393,
2026-04-29 16:00:00,4544.91,4553.34,4510.02,4521.83,31366.0,4,0.0,2026-05-30 03:38:13.414142,4550.754000000001,4567.51,,,4547.52775881048,4561.262340271836,4574.018915017284,,-13.13289060175248,-6.786334294015117,-6.3465563077373615,,,,-0.0050782083693626,
2026-04-29 17:00:00,4521.82,4542.75,4517.86,4539.26,28643.0,4,0.0,2026-05-30 03:38:13.414142,4547.472,4560.960000000001,,,4544.771839206987,4557.261914767865,4570.708542158494,,-14.201808374963548,-8.269429110204804,-5.932379264758744,,,,0.0038546340751421,
2026-04-29 18:00:00,4539.26,4558.95,4536.29,4547.65,27653.0,4,0.0,2026-05-30 03:38:13.414142,4543.039999999999,4556.615,,,4545.731226137992,4555.51429390098,4568.512490524352,,-14.208147845429266,-9.457172857249695,-4.7509749881795695,,,,0.0018483188889817,
2026-04-29 19:00:00,4547.58,4564.85,4543.28,4545.46,28317.0,4,0.0,2026-05-30 03:38:13.414142,4539.822,4552.71,,,4545.640817425328,4553.686240464438,4566.317015236319,34.29271664676696,-14.225899306957215,-10.4109181471912,-3.814981159766017,,,,-0.0004815674029442,
2026-04-29 20:00:00,4545.46,4554.54,4541.63,4547.3,20988.0,4,0.0,2026-05-30 03:38:13.414142,4540.3,4550.657,,,4546.193878283552,4552.52510583454,4564.505870928098,35.04379698080409,-13.930908009783709,-11.114916119709704,-2.815991890074004,,,,0.0004047995142406,
2026-04-29 21:00:00,4547.3,4552.8,4518.33,4538.23,35240.0,4,0.0,2026-05-30 03:38:13.414142,4543.58,4547.167,,,4543.539252189035,4549.9259956828055,4562.0034070301845,29.30380140608472,-14.26456544920893,-11.74484598560955,-2.5197194635993814,,,,-0.0019945901963803,
2026-04-29 22:00:00,4538.2,4550.66,4533.19,4546.81,23009.0,4,0.0,2026-05-30 03:38:13.414142,4545.09,4546.281000000001,,,4544.629501459358,4549.359451013204,4560.556415884453,35.77256665595911,-13.678974378111889,-12.131671664110018,-1.5473027140018711,,,,0.0018906049274718,
2026-04-30 01:00:00,4543.54,4552.75,4539.04,4552.12,9532.0,4,0.0,2026-05-30 03:38:13.414142,4545.984,4544.512,,,4547.126334306239,4549.861369010803,4559.752947704981,39.50897195050853,-12.640702463399066,-12.233477823967828,-0.407224639431238,,,,0.0011678517466089,
2026-04-30 02:00:00,4552.12,4562.07,4549.67,4561.71,10810.0,4,0.0,2026-05-30 03:38:13.414142,4549.234,4544.528,,,4551.98755620416,4552.015665554293,4559.93933363784,47.922324823465566,-10.918173727218344,-11.970417004617932,1.052243277399587,,,,0.002106710719401,
2026-04-30 03:00:00,4561.72,4574.12,4556.39,4569.86,20694.0,4,0.0,2026-05-30 03:38:13.414142,4553.746,4547.022999999999,4560.9475,,4557.94503746944,4555.260089998967,4560.8841590056645,48.91094384866435,-8.79404809371863,-11.335143222438072,2.5410951287194425,4560.9475,4603.526032211234,4518.368967788766,0.0017866107227333,
2026-04-30 04:00:00,4569.86,4582.57,4564.59,4579.29,22000.0,4,0.0,2026-05-30 03:38:13.414142,4561.9580000000005,4552.768999999999,4560.1395,,4565.060024979626,4559.629164544609,4562.63709624322,58.31104855735386,-6.277379314266909,-10.32359044080384,4.046211126536932,4560.1395,4600.5176902959865,4519.761309704014,0.0020635205454873,0.0026655683542873
2026-04-30 05:00:00,4579.29,4581.92,4559.82,4564.91,20580.0,4,0.0,2026-05-30 03:38:13.414142,4565.578,4555.334,4558.146999999999,,4565.010016653085,4560.589316445588,4562.853563267675,48.2787691443022,-5.381215691457328,-9.335115490934538,3.9538997994772096,4558.146999999999,4592.778167039622,4523.515832960376,-0.0031402247946734,0.0026914800428948
2026-04-30 06:00:00,4564.91,4569.07,4555.66,4556.01,16584.0,4,0.0,2026-05-30 03:38:13.414142,4566.356,4556.17,4556.3925,,4562.0100111020565,4559.756713455481,4562.201795337421,48.06266610714787,-5.3277403095817135,-8.533640454663972,3.205900145082259,4556.3925,4587.355501265515,4525.429498734485,-0.0019496550862995,0.0026503545996126
2026-04-30 07:00:00,4556.01,4556.99,4540.93,4542.11,17593.0,4,0.0,2026-05-30 03:38:13.414142,4562.436,4555.835000000001,4554.2725,,4555.376674068038,4556.548220099939,4560.28829101957,49.00171135196799,-6.333960562417815,-8.093704476214741,1.7597439137969264,4554.2725,4582.843255659366,4525.701744340634,-0.0030509151648043,0.0027081941017556
2026-04-30 08:00:00,4542.13,4569.75,4541.97,4562.67,18327.0,4,0.0,2026-05-30 03:38:13.414142,4560.998,4557.372,4554.0145,,4557.807782712025,4557.661270990859,4560.515120446278,64.82718559395869,-5.410013916493881,-7.556966364270569,2.1469524477766884,4554.0145,4582.1597970550265,4525.869202944974,0.0045265306212312,0.0028172257874552
2026-04-30 09:00:00,4562.67,4591.49,4560.31,4589.54,21083.0,4,0.0,2026-05-30 03:38:13.414142,4563.048,4562.503000000001,4554.835,,4568.385188474684,4563.457403537976,4563.27939468949,67.08344658874677,-2.4809957304669297,-6.541772237509842,4.060776507042912,4554.835,4586.109484976194,4523.560515023806,0.0058890956391761,0.0031078369722878
2026-04-30 10:00:00,4589.54,4605.49,4584.96,4598.46,21707.0,4,0.0,2026-05-30 03:38:13.414142,4569.758,4567.668,4556.9745,,4578.41012564979,4569.821511985616,4566.629928528586,67.20157085787795,0.5536594948289348,-5.122685891042087,5.676345385871022,4556.9745,4593.843650975906,4520.105349024095,0.0019435498982469,0.0029818614737864
2026-04-30 11:00:00,4598.47,4629.56,4597.32,4616.38,27410.0,4,0.0,2026-05-30 03:38:13.414142,4581.832,4574.093999999999,4559.303000000001,,4591.066750433193,4578.286691624595,4571.368030573482,71.69869049075977,4.354444534649701,-3.227259805903729,7.581704340553431,4559.303000000001,4604.522145968331,4514.083854031671,0.003896956807279,0.0030236888656653
2026-04-30 12:00:00,4616.38,4631.83,4614.3,4625.21,25982.0,4,0.0,2026-05-30 03:38:13.414142,4598.452,4580.444,4562.486,,4602.447833622129,4586.818202238304,4576.495837185532,72.85957396866354,7.987031736394783,-0.9844014974440268,8.97143323383881,4562.486,4616.481549290268,4508.490450709732,0.0019127541493551,0.0029877413299069
2026-04-30 13:00:00,4625.23,4646.89,4623.82,4639.67,25105.0,4,0.0,2026-05-30 03:38:13.414142,4613.852000000001,4587.425,4567.224,,4614.855222414753,4596.427620013158,4582.512424120243,78.85096700796356,11.89555980914156,1.5915907638730906,10.303969045268468,4567.224,4630.549721189817,4503.898278810183,0.0031263445335454,0.0028500096181677
2026-04-30 14:00:00,4639.67,4645.83,4626.82,4630.12,32344.0,4,0.0,2026-05-30 03:38:13.414142,4621.968,4592.508,4572.6385,,4619.943481609836,4602.553507283493,4587.046478965935,73.56451886632327,14.060411606202251,4.085354932338923,9.975056673863328,4572.6385,4638.103884111316,4507.173115888684,-0.0020583360454515,0.0025758288298073
2026-04-30 15:00:00,4630.12,4640.08,4624.56,4639.58,30498.0,4,0.0,2026-05-30 03:38:13.414142,4630.192,4599.975,4577.6545,,4626.488987739891,4609.2855968683125,4592.049671445369,74.17090426707925,16.350931827761087,6.538470311423357,9.81246151633773,4577.6545,4647.573232517417,4507.735767482583,0.0020431435902308,0.0025080519471905
2026-04-30 16:00:00,4639.61,4646.1,4610.62,4610.94,32138.0,4,0.0,2026-05-30 03:38:13.414142,4629.104,4605.467999999999,4580.819,,4621.305991826594,4609.58639743771,4593.848750355334,62.30934640196011,15.674491182798192,8.365674485698325,7.308816697099868,4580.819,4650.748832170315,4510.889167829684,-0.0061729725535502,0.0029786990860826
2026-04-30 17:00:00,4610.69,4626.02,4609.41,4619.68,33398.0,4,0.0,2026-05-30 03:38:13.414142,4627.998,4613.225,4584.530000000001,,4620.763994551064,4611.421597903581,4596.308869369112,62.42022337455127,15.663097615572042,9.825159111673068,5.8379385038989735,4584.530000000001,4654.436478579374,4514.623521420627,0.0018954920254874,0.0029766834144089
2026-04-30 18:00:00,4619.68,4625.47,4611.31,4615.31,31198.0,4,0.0,2026-05-30 03:38:13.414142,4623.126,4618.489,4587.9305,,4618.945996367376,4612.12858010293,4598.118500857768,59.212276214833786,15.12707020403468,10.88554133014539,4.2415288738892905,4587.9305,4656.820828241802,4519.040171758199,-0.0009459529664391,0.0030016835964359
