time,open,high,low,close,tick_volume,spread,real_volume,collect_time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,returns,volatility_20
2026-05-29 13:45:00,4538.01,4541.02,4537.04,4539.95,368.0,4,0.0,2026-05-30 03:04:29.464852,,,,,4539.95,4539.95,4539.95,,0.0,0.0,0.0,,,,,
2026-05-29 13:46:00,4539.99,4540.41,4538.03,4538.03,254.0,4,0.0,2026-05-30 03:04:29.464852,,,,,4539.31,4539.600909090909,4539.767142857143,,-0.1531623931623471,-0.0306324786324694,-0.1225299145298777,,,,-0.0004229121466096,
2026-05-29 13:47:00,4538.03,4538.33,4537.16,4537.43,243.0,4,0.0,2026-05-30 03:04:29.464852,,,,,4538.683333333334,4539.206198347108,4539.544557823129,,-0.3192792266299875,-0.088361828231973,-0.2309173983980144,,,,-0.0001322159615514,
2026-05-29 13:48:00,4537.44,4537.6,4536.47,4536.58,200.0,4,0.0,2026-05-30 03:04:29.464852,,,,,4537.982222222223,4538.728707738543,4539.262218982831,,-0.5135955009800455,-0.1734085627815875,-0.3401869381984579,,,,-0.0001873307136419,
2026-05-29 13:49:00,4536.58,4537.97,4536.49,4537.14,247.0,4,0.0,2026-05-30 03:04:29.464852,4537.826,,,,4537.701481481483,4538.43985178608,4539.060102889228,,-0.6153122914147389,-0.2617893085082178,-0.353522982906521,,,,0.0001234410062205,
2026-05-29 13:50:00,4537.12,4538.96,4537.12,4538.64,220.0,4,0.0,2026-05-30 03:04:29.464852,4537.564,,,,4538.014320987655,4538.476242370429,4539.020093090254,,-0.568334707950271,-0.3230983883966285,-0.2452363195536424,,,,0.0003306047421944,
2026-05-29 13:51:00,4538.64,4539.04,4537.57,4537.6,247.0,4,0.0,2026-05-30 03:04:29.464852,4537.478,,,,4537.876213991771,4538.316925575805,4538.884846129277,,-0.6080151230935371,-0.3800817353360102,-0.2279333877575268,,,,-0.0002291435319831,
2026-05-29 13:52:00,4537.58,4538.43,4537.58,4537.89,225.0,4,0.0,2026-05-30 03:04:29.464852,4537.570000000001,,,,4537.880809327848,4538.23930274384,4538.790098878871,,-0.6090409170310522,-0.4258735716750187,-0.1831673453560335,,,,6.391043723552592e-05,
2026-05-29 13:53:00,4537.89,4538.17,4536.98,4537.84,216.0,4,0.0,2026-05-30 03:04:29.464852,4537.822000000001,,,,4537.867206218565,4538.16670224496,4538.699613271359,,-0.6068925684976421,-0.4620773710395434,-0.1448151974580986,,,,-1.1018336716017709e-05,
2026-05-29 13:54:00,4537.84,4537.84,4536.75,4536.76,234.0,4,0.0,2026-05-30 03:13:37.788182,,,,,4536.76,4536.76,4536.76,,0.0,0.0,0.0,,,,,
2026-05-29 13:55:00,4536.76,4537.05,4536.04,4536.53,282.0,4,0.0,2026-05-30 03:14:21.225047,,,,,4536.53,4536.53,4536.53,,0.0,0.0,0.0,,,,,
2026-05-29 13:56:00,4536.56,4537.4,4536.49,4536.98,276.0,4,0.0,2026-05-30 03:14:21.225047,,,,,4536.68,4536.611818181817,4536.572857142857,,0.0358974358969135,0.0071794871793827,0.0287179487175308,,,,9.919475898967356e-05,
2026-05-29 13:57:00,4536.98,4537.03,4535.37,4535.59,239.0,4,0.0,2026-05-30 03:14:21.225047,,,,,4536.316666666668,4536.42603305785,4536.47925170068,,-0.0472700708596676,-0.0037104244284273,-0.0435596464312402,,,,-0.0003063711984623,
2026-05-29 13:58:00,4535.59,4537.51,4535.54,4536.89,249.0,4,0.0,2026-05-30 03:14:21.225047,,,,,4536.507777777779,4536.510390683696,4536.518370586329,,-0.0081874044062715,-0.0046058204239961,-0.0035815839822753,,,,0.0002866220271233,
2026-05-29 13:59:00,4536.84,4538.66,4536.43,4538.61,270.0,4,0.0,2026-05-30 03:14:21.225047,4536.92,,,,4537.208518518519,4536.892137832115,4536.717573387631,,0.15973419927559,0.028262183515921,0.131472015759669,,,,0.0003791143272151,
2026-05-29 14:00:00,4538.61,4540.46,4538.09,4539.46,393.0,4,0.0,2026-05-30 03:14:21.225047,4537.505999999999,,,,4537.959012345679,4537.359021862639,4536.978756874523,,0.3572826443332815,0.0940662756793931,0.2632163686538883,,,,0.0001872820092496,
2026-05-29 14:01:00,4539.48,4539.61,4537.84,4538.92,302.0,4,0.0,2026-05-30 03:14:21.225047,4537.894,,,,4538.279341563786,4537.642836069432,4537.163637172188,,0.4649085469363854,0.1682347299307916,0.2966738170055938,,,,-0.0001189568803338,
2026-05-29 14:02:00,4538.92,4539.4,4536.42,4536.42,226.0,4,0.0,2026-05-30 03:14:21.225047,4538.06,,,,4537.659561042525,4537.420502238626,4537.092814584361,,0.3445025327710027,0.2034882904988338,0.1410142422721688,,,,-0.0005507918183179,
2026-05-29 14:03:00,4536.42,4537.3,4536.3,4537.1,305.0,4,0.0,2026-05-30 03:14:21.225047,4538.102000000001,,,,4537.473040695017,4537.36222910433,4537.09349890966,,0.3004863959431532,0.2228879115876977,0.0775984843554554,,,,0.0001498979371399,
2026-05-29 14:04:00,4537.1,4537.1,4535.66,4535.87,242.0,4,0.0,2026-05-30 03:14:21.225047,4537.554,4537.237,,,4536.938693796677,4537.090914721724,4536.976975203978,,0.1644568141446143,0.211201692099081,-0.0467448779544667,,,,-0.0002710982786362,
2026-05-29 14:05:00,4535.87,4537.01,4535.63,4536.29,225.0,4,0.0,2026-05-30 03:24:05.091584,,,,,4536.29,4536.29,4536.29,,0.0,0.0,0.0,,,,,
2026-05-29 14:06:00,4536.29,4536.57,4534.61,4535.53,312.0,4,0.0,2026-05-30 03:24:05.091584,,,,,4536.036666666667,4536.151818181818,4536.217619047619,,-0.0606267806260802,-0.012125356125216,-0.0485014245008642,,,,-0.0001675377896915,
2026-05-29 14:07:00,4535.53,4535.64,4534.13,4534.9,218.0,4,0.0,2026-05-30 03:24:05.091584,,,,,4535.657777777778,4535.924214876033,4536.0921315192745,,-0.1576919018507396,-0.0412386652703207,-0.1164532365804188,,,,-0.0001389032814247,
2026-05-29 14:08:00,4534.9,4534.9,4534.13,4534.2,219.0,4,0.0,2026-05-30 03:24:05.091584,,,,,4535.171851851853,4535.610721262208,4535.911928517438,,-0.2877834708797309,-0.0905476263922028,-0.197235844487528,,,,-0.0001543584202517,
2026-05-29 14:09:00,4534.2,4534.57,4532.23,4532.55,214.0,4,0.0,2026-05-30 03:24:05.091584,4534.694,,,,4534.297901234569,4535.054226487261,4535.591744849111,,-0.518051412758723,-0.1760483836655068,-0.3420030290932161,,,,-0.0003639010189228,
2026-05-29 14:10:00,4532.55,4532.84,4531.49,4532.84,209.0,4,0.0,2026-05-30 03:24:05.091584,4534.003999999999,,,,4533.81193415638,4534.651639853213,4535.3296739111,,-0.669423145995097,-0.2747233361314249,-0.3946998098636721,,,,6.398164388699001e-05,
2026-05-29 14:11:00,4532.86,4533.32,4531.22,4531.24,274.0,4,0.0,2026-05-30 03:24:05.091584,4533.146,,,,4532.95462277092,4534.031341698083,4534.940181157663,,-0.9080258071226126,-0.4013838303296625,-0.5066419767929501,,,,-0.0003529795889553,
2026-05-29 14:12:00,4531.24,4532.18,4531.24,4531.88,225.0,4,0.0,2026-05-30 03:31:20.180891,,,,,4531.88,4531.88,4531.88,,0.0,0.0,0.0,,,,,
2026-05-29 14:13:00,4531.88,4533.13,4530.89,4532.7,317.0,4,0.0,2026-05-30 03:31:20.180891,,,,,4532.153333333334,4532.029090909091,4531.958095238096,,0.0654131054134268,0.0130826210826853,0.0523304843307414,,,,0.0001809403602919,
2026-05-29 14:14:00,4532.7,4532.74,4531.66,4532.34,239.0,4,0.0,2026-05-30 03:31:20.180891,,,,,4532.215555555556,4532.085619834711,4531.994467120182,,0.0871992922138815,0.0279059553089246,0.0592933369049569,,,,-7.942286054662961e-05,
2026-05-29 14:15:00,4532.34,4532.79,4530.62,4531.19,299.0,4,0.0,2026-05-30 03:31:20.180891,,,,,4531.873703703704,4531.922779864764,4531.917851203973,,0.0115366261197777,0.0246320894710952,-0.0130954633513174,,,,-0.000253732067762,
2026-05-29 14:16:00,4531.19,4531.25,4530.57,4530.59,199.0,7,0.0,2026-05-30 03:31:20.180891,4531.74,,,,4531.445802469137,4531.680456252988,4531.791389184548,,-0.0957379598630723,0.0005580796042617,-0.096296039467334,,,,-0.0001324155464678,
2026-05-29 14:17:00,4530.59,4531.97,4529.34,4529.82,240.0,4,0.0,2026-05-30 03:31:20.180891,4531.328,,,,4530.903868312758,4531.342191479717,4531.603637833639,,-0.2401184707059656,-0.0475772304577837,-0.1925412402481818,,,,-0.0001699557894226,
2026-05-29 14:18:00,4529.82,4530.42,4529.5,4529.83,275.0,4,0.0,2026-05-30 03:31:20.180891,4530.754,,,,4530.545912208506,4531.067247574314,4531.434719944721,,-0.3497029909312914,-0.1080023825524852,-0.2417006083788061,,,,2.2075932377685348e-06,
2026-05-29 14:19:00,4529.85,4531.81,4529.85,4531.78,279.0,4,0.0,2026-05-30 03:38:13.202208,,,,,4531.78,4531.78,4531.78,,0.0,0.0,0.0,,,,,
2026-05-29 14:20:00,4531.78,4532.8,4531.15,4531.28,247.0,4,0.0,2026-05-30 03:38:13.202208,,,,,4531.613333333334,4531.689090909091,4531.7323809523805,,-0.0398860398854594,-0.0079772079770918,-0.0319088319083675,,,,-0.0001103319225558,
2026-05-29 14:21:00,4531.27,4532.45,4530.98,4532.33,262.0,4,0.0,2026-05-30 03:38:13.202208,,,,,4531.852222222223,4531.80561983471,4531.789297052153,,0.0130794392916868,-0.0037658785233361,0.016845317815023,,,,0.0002317226037675,
2026-05-29 14:22:00,4532.33,4532.41,4531.55,4532.28,207.0,4,0.0,2026-05-30 03:38:13.202208,,,,,4531.994814814815,4531.891870773854,4531.836030666234,,0.0504389521593111,0.0070750876131933,0.0433638645461178,,,,-1.1031853373477674e-05,
2026-05-29 14:23:00,4532.33,4534.42,4530.27,4534.14,290.0,4,0.0,2026-05-30 03:38:13.202208,4532.361999999999,,,,4532.709876543211,4532.300621542244,4532.055456317069,,0.2275104912760071,0.051162168345756,0.176348322930251,,,,0.0004103894728482,
2026-05-29 14:24:00,4534.14,4534.14,4531.16,4531.21,262.0,4,0.0,2026-05-30 03:38:13.202208,4532.2480000000005,,,,4532.209917695474,4532.102326716381,4531.974936667824,,0.1299168482328241,0.0669131043231696,0.0630037439096544,,,,-0.0006462085423035,
2026-05-29 14:25:00,4531.22,4531.98,4529.88,4530.05,303.0,4,0.0,2026-05-30 03:38:13.202208,4532.002,,,,4531.489945130316,4531.729176404311,4531.791609366127,,-0.0405615541312727,0.0454181726322812,-0.0859797267635539,,,,-0.0002560022598819,
