time,open,high,low,close,tick_volume,spread,real_volume,collect_time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,returns,volatility_20
2026-05-22 06:00:00,4523.07,4525.19,4520.65,4521.1,4151.0,4,0.0,2026-05-30 03:14:21.374135,,,,,4521.1,4521.1,4521.1,,0.0,0.0,0.0,,,,,
2026-05-22 06:15:00,4521.22,4522.93,4519.19,4521.74,3345.0,4,0.0,2026-05-30 03:24:05.213384,,,,,4521.74,4521.74,4521.74,,0.0,0.0,0.0,,,,,
2026-05-22 06:30:00,4521.74,4527.61,4521.74,4526.87,3033.0,4,0.0,2026-05-30 03:38:13.348951,,,,,4526.87,4526.87,4526.87,,0.0,0.0,0.0,,,,,
2026-05-22 06:45:00,4526.84,4529.93,4526.41,4529.49,2308.0,4,0.0,2026-05-30 03:38:13.348951,,,,,4527.743333333334,4527.346363636363,4527.119523809523,,0.2090028490019904,0.041800569800398,0.1672022792015923,,,,0.0005787663440743,
2026-05-22 07:00:00,4529.49,4530.21,4527.83,4529.18,2405.0,4,0.0,2026-05-30 03:38:13.348951,,,,,4528.222222222223,4527.679752066115,4527.315759637188,,0.3456403762947957,0.1025685310992776,0.2430718451955181,,,,-6.84403762895025e-05,
2026-05-22 07:15:00,4529.18,4532.95,4527.59,4532.23,2827.0,4,0.0,2026-05-30 03:38:13.348951,,,,,4529.558148148149,4528.507069872276,4527.783782528884,,0.6920584916806547,0.220466523215553,0.4715919684651016,,,,0.0006734110810344,
2026-05-22 07:30:00,4532.2,4532.74,4525.48,4529.08,2893.0,4,0.0,2026-05-30 03:38:13.348951,4529.37,,,,4529.398765432099,4528.611238986407,4527.907231811848,,0.7042999383020287,0.3172332062328482,0.3870667320691805,,,,-0.0006950220972897,
2026-05-22 07:45:00,4529.05,4530.15,4527.08,4527.26,2078.0,4,0.0,2026-05-30 03:38:13.348951,4529.448,,,,4528.6858436214,4528.365559170696,4527.84559068691,,0.5606794199775322,0.365922448981785,0.1947569709957471,,,,-0.0004018476158512,
2026-05-22 08:00:00,4527.22,4529.68,4523.8,4525.47,2634.0,4,0.0,2026-05-30 03:38:13.348951,4528.644,,,,4527.6138957476005,4527.839093866933,4527.619343954823,,0.2989746900075261,0.3525328971869332,-0.0535582071794071,,,,-0.0003953826376218,
2026-05-22 08:15:00,4525.47,4529.1,4523.43,4526.13,2808.0,4,0.0,2026-05-30 03:38:13.348951,4528.034,,,,4527.119263831733,4527.528349527491,4527.477501673412,,0.1431778253308948,0.3106618828157256,-0.1674840574848307,,,,0.0001458412054438,
2026-05-22 08:30:00,4526.13,4534.18,4525.19,4534.17,4699.0,4,0.0,2026-05-30 03:38:13.348951,4528.4220000000005,,,,4529.469509221156,4528.735922340674,4528.114882466421,,0.660850619953635,0.3806996302433075,0.2801509897103275,,,,0.0017763519828197,
2026-05-22 08:45:00,4534.17,4534.31,4507.54,4511.13,5017.0,4,0.0,2026-05-30 03:38:13.348951,4524.832,4527.101000000001,,,4523.356339480772,4525.53484555146,4526.497274612476,,-0.7790450608399624,0.1487506920266535,-0.927795752866616,,,,-0.0050814151211798,
2026-05-22 09:00:00,4511.14,4524.36,4510.07,4521.61,6281.0,4,0.0,2026-05-30 03:38:13.348951,4523.701999999999,4526.575,,,4522.774226320515,4524.821237269377,4526.031819887478,,-1.0622790550696664,-0.0934552573926104,-0.968823797677056,,,,0.0023231429819134,
2026-05-22 09:15:00,4521.61,4526.1,4516.49,4525.3,5165.0,4,0.0,2026-05-30 03:38:13.348951,4523.668000000001,4526.156,,,4523.616150880343,4524.908285038581,4525.962122755338,,-0.9777213120296436,-0.2703084683200171,-0.7074128437096265,,,,0.0008160809976978,
2026-05-22 09:30:00,4525.3,4527.46,4521.67,4526.65,4367.0,4,0.0,2026-05-30 03:38:13.348951,4523.772,4525.903,,,4524.627433920229,4525.224960486112,4526.027634873877,,-0.7926379371465373,-0.3747743620853212,-0.4178635750612161,,,,0.0002983227631316,
2026-05-22 09:45:00,4526.65,4528.95,4523.93,4526.88,4212.0,4,0.0,2026-05-30 03:38:13.348951,4522.314,4525.368,,,4525.378289280154,4525.525876761364,4526.108812504936,50.00830151087517,-0.6202491056901636,-0.4238693108062897,-0.1963797948838738,,,,5.081020180486284e-05,
